User_Handle,User_Type,Anonymity_Class,Verified_Status,Handle_URL,Image_Path,Post_URL,Date,Post_Content,Linked_URL,Likes,Comments,Reposts,PreElection_Post, 
ukmassy,Individual,Anonymous,Unverified,https://www.threads.net/@ukmassy,https://instagram.fcpq10-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcpq10-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=rrnQjgEp0fgQ7kNvgE8CZ4k&_nc_gid=af10c14301e446709c54c01a3900bf93&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYCqzfb1YPRsjJxM848qpyO069liPBaJO5-CkQ_JjXjhkA&oe=66E4108F&_nc_sid=65462d,https://www.threads.net/@ukmassy/post/C9LYqqxMzyF,08/07/2024,The UK has 2 major parties just like the US but it’s slowly changing. The minor parties are becoming more influential in politics and the results of elections.  ,Replying to @wndrngwrtr,37,1,,No,
boltsmag,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@boltsmag,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358165545_809665217416703_7703455110812392732_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GQ0ZR2LUv5EQ7kNvgHDC-Tl&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYATMBPjTM4gEWlzfwGRXhTse1iYBOyvqActRO-_-y_Jzg&oe=66E41EFE&_nc_sid=10d13b,https://www.threads.net/@boltsmag/post/C8mtxZGORdb,24/06/2024,"Elections are coming up in the UK and France—and we know that our readers have questions about what their voting systems look like. Ask us your questions on this page, or just drop them below this post, and look out for our next reader Q&A! boltsmag.org/ask-b…  ",boltsmag.org,3,1,,Yes,
agraham999,Individual,Identifiable,Unverified,https://www.threads.net/@agraham999,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/446228391_886451443242339_9154568450270441798_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=2_ieyANqnmMQ7kNvgGR_2ve&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCQRT-iHhG4NsQKkmmN8H8Fqk4dSbkVUUOh_qsPrX-fxg&oe=66E43418&_nc_sid=10d13b,https://www.threads.net/@agraham999/post/C9BYv2WPqXW,05/07/2024,Everything I learned about UK elections I learned from Blackadder. Who won the Rotten Burrough?  ,,24,6,,No,
thistleflat_crafts,Individual,Partially Anonymous,Unverified,https://www.threads.net/@thistleflat_crafts,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/391438937_868906834404190_5096464020124412149_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0P6QBH3VXsIQ7kNvgGPgek5&_nc_gid=54acb2e891e44872b5f17fe615c6acd1&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDIc2qfCga8Y4vF9W1dwk67lJ82hnfnZkKl2IRAGOfqpw&oe=66E40B37&_nc_sid=10d13b,https://www.threads.net/@thistleflat_crafts/post/C6dWzcholpg,02/05/2024,One for the UK local elections today 😘  ,,31,2,4,Yes,
imam.qasim.uk,Individual,Identifiable,Unverified,https://www.threads.net/@imam.qasim.uk,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357877757_6630504613650453_7266574377355556634_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=W-0OiKG54rUQ7kNvgF_oUyS&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC3fUh8bBrU3cCNFxVOWxyLr695xDui_FoOrAC9Ke77kA&oe=66E416F9&_nc_sid=10d13b,https://www.threads.net/@imam.qasim.uk/post/C9AGuNtMGpI,04/07/2024,"Final message for UK elections 2024
Elections are not always about winning. So any candidates standing for justice, humanity and welfare for the society must be assisted, supported and appreciated. However if any one of them do not win then don’t be disappointed or disheartened. Do not blame them at all rather become source of encouragement so next time they can do better. Jazakumullah Khair ",,,,,Yes,
mike.wrigley.16,Individual,Identifiable,Unverified,https://www.threads.net/@mike.wrigley.16,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358002782_759092099299497_7689102839567473661_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8BeWZiEKX6QQ7kNvgEoZMlp&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDD2aDZbh4S7cgDrSHUPeV2fbkuDYoKfrep_vHoQDpEDQ&oe=66E42548&_nc_sid=10d13b,https://www.threads.net/@mike.wrigley.16/post/Cu2OtepsvXS,18/07/2023,"You'd never have guessed that there are elections this week, including a close-run one in Somerset, would you? Jaguar Land Rover-owner to build UK battery factory in Somerset bbc.co.uk/news… ",bbc.com,11,2,,Yes,
toddmolyneux,Individual,Partially Anonymous,Unverified,https://www.threads.net/@toddmolyneux,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/457740255_1186950169225579_7855542822050040479_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=d_39glsVVRkQ7kNvgGKmE6M&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAzA675qIA_f3mj1CTB5yqxjo5YJ77Fj254XkXDKZLFyg&oe=66E42CF9&_nc_sid=10d13b,https://www.threads.net/@toddmolyneux/post/C9oAVYpvQ5b,20/07/2024,youtube.com/watch…  dictators hate elections  ,youtube.com,4,1,,No,
andybrowncouncillor,Individual,Identifiable,Unverified,https://www.threads.net/@andybrowncouncillor,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=1&_nc_ohc=rrnQjgEp0fgQ7kNvgE8fgaF&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYCbgwaXVOVmOYXCJDLS4KSn8hK015dlxe-CJ-QzKviKqA&oe=66E4108F&_nc_sid=10d13b,https://www.threads.net/@andybrowncouncillor/post/C47gyGFtNgF,25/03/2024,China interfering with elections is bad enough but when the Conservatives deny the vote to anyone who doesn't bring I'd and buys £ millions of influence using dodgy donations things are even worse bbc.co.uk/news…  ,bbc.com,16,1,5,Yes,
loreleiarmstrong,Individual,Identifiable,Unverified,https://www.threads.net/@loreleiarmstrong,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/359713345_3107016676266289_7598815940344298576_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0vqp2vu7wVcQ7kNvgF8RgrA&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA6-qivRE9fiHbDodu7nITpWaq6RxIcsEaR17HK9tqEmw&oe=66E417E7&_nc_sid=10d13b,https://www.threads.net/@loreleiarmstrong/post/C9sKkPLJBmZ,21/07/2024,"July 21st, 2020, 1/2: -A long-awaited report finds that the UK “took its eye off the ball” when it came to Russian meddling in their elections, including the 2016 Brexit vote -DJT: “Mail-In Voting, unless changed by the courts, will lead to the most CORRUPT ELECTION in our Nation’s History! RIGGEDELECTION”",,4,5,,No,
joseph_choonara,Individual,Identifiable,Unverified,https://www.threads.net/@joseph_choonara,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/368565311_1025148301991531_660398026884446128_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=47PxIMrFI38Q7kNvgFx7PAr&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA2rHMyEQ5Hz9Vq3r2CuhKSHQeilFlWd-u9968LQmYhRA&oe=66E4348B&_nc_sid=10d13b,https://www.threads.net/@joseph_choonara/post/CubjezPIUpa,08/07/2023,A long article from me reviewing the experience of revolutionaries' involvement in electoral initiatives across Europe over the past quarter century. isj.org.uk/revol…  ,isj.org.uk,16,1,5,Yes,
thechrisjenkinsone,Individual,Identifiable,Unverified,https://www.threads.net/@thechrisjenkinsone,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358356668_609046221300600_6026635497723561479_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=2_H3VWTT_rAQ7kNvgFzdv4G&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDrcBILgHEP_JaWEht2qfnEyoW7fA0VC9_orS9iPus0wA&oe=66E41232&_nc_sid=10d13b,https://www.threads.net/@thechrisjenkinsone/post/C5F4DVJCzR4,29/03/2024,"Mr Bean seems to have forgotten the Con privatised water, the Con allowed the water companies to fill our rivers with sh!t and the Con have been in power as our  national government for over 14 years ... but Londoners will remember in the Mayoral elections. lbc.co.uk/news…  ",lbc.co.uk,25,4,,Yes,
garwoofoo,Individual,Identifiable,Unverified,https://www.threads.net/@garwoofoo,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358382718_802754034878014_7984187447148197071_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=EDTOMuEXB0wQ7kNvgEjmRfB&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAz2sMYpcG-rcdbvi5RQ77B7MNAny7AUuEqDidORuWsBA&oe=66E428C9&_nc_sid=10d13b,https://www.threads.net/@garwoofoo/post/C39_SH2tkjV,01/03/2024,UK Fascism status update. I think the Tories have hit all of these now apart from supremacy of the military and religion/government intertwined. We’ll see about fraudulent elections but they are certainly having a good go at voter suppression. All the rest seem pretty clear-cut and “identification of enemies/scapegoats” is practically their election strategy. Worrying times indeed.  ,,22,1,5,Yes,
snarkymimi,Individual,Identifiable,Unverified,https://www.threads.net/@snarkymimi,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/457615598_863329495748598_2953623585969379635_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=--xcnqFj3WIQ7kNvgEr0hkV&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDxRvDi_ykTtPggjrX9Rjm0wp4rQl4p9BPWqfXcCWQNaQ&oe=66E40C8D&_nc_sid=10d13b,https://www.threads.net/@snarkymimi/post/C5wk0-0OgdO,14/04/2024,"No. The UK don’t do it like that! Putin, on the other hand,picks elections and picks himself as the winner.  ",Replying to @kamalahq,20,1,,Yes,
katy_whitton,Individual,Identifiable,Unverified,https://www.threads.net/@katy_whitton,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/447106342_774186768029341_7193436655072069944_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=8d5zJgWWOrQQ7kNvgFudYTV&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAQuJVBtjNksYg19yI6d5in4_i4CcH5ovAn5PP5KwfqmA&oe=66E4042B&_nc_sid=10d13b,https://www.threads.net/@katy_whitton/post/C5_qpN8LYXu,20/04/2024,A reminder that you will need PHOTO ID to vote in the UK Local & Police & Crime Commissioner elections You can use a passport or driving licence even if it's expired as long as it still looks like you Proof of Age PASS Cards are okay if they have the hologram,,13,4,14,Yes,
sistayiddishkeit,Individual,Partially Anonymous,Unverified,https://www.threads.net/@sistayiddishkeit,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/455156561_1048431156630379_6563552542804828743_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=XlmFVa_Bw8AQ7kNvgFCZOBN&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAAKTyHtojz3EempaqxhxI_pv-1TY_jhUG6Ea1yKE64dA&oe=66E42920&_nc_sid=10d13b,https://www.threads.net/@sistayiddishkeit/post/C-UvZYHNmDV,06/08/2024,"I don’t want anyone to forget our prime minister’s racist pandering before the election. He’s just as responsible as these Tories and Nazis, even more so since he’s now PM. 
middleeasteye.net/opini…  ",middleeasteye.net,9,2,,No,
yonetteajoseph,Individual,Identifiable,Unverified,https://www.threads.net/@yonetteajoseph,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358194835_967807421201467_8429445121144408832_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=uQeiK8LOTlQQ7kNvgF1_Irl&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAQrsq9uAfbHzlo-la-i7DZUlXPYGzXaaghbTZLzIEhLA&oe=66E41345&_nc_sid=10d13b,https://www.threads.net/@yonetteajoseph/post/C9BCCrTPg5_,04/07/2024,"Reuters: The British pound is holding steady so far, trading around $1.276, up 0.1% on the day, showing little change on levels seen before the exit polls reuters.com/world…  ",reuters.com,8,,,Yes,
yorksbylines,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@yorksbylines,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358422871_939760990438117_3356892860781511188_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=gLXfW01H0SgQ7kNvgHJahs5&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBFRAh1I4KfZEptA18CZM0YG7-WdkaCAf4R1RBmNJko3A&oe=66E41A10&_nc_sid=10d13b,https://www.threads.net/@yorksbylines/post/C7yA8coNpIc,04/06/2024,This weekend's EU elections are vital for the survival of the European project – warts and all – but voter apathy remains a challenge | Martin Banks yorkshirebylines.co.uk/uncat… ,yorkshirebylines.co.uk,2,1,3,Yes,
bylineseast,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@bylineseast,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357848001_1237503666969602_5629664502022932829_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HHlJ567cgZAQ7kNvgGJwswy&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYANtozaE8m99m65nExt9YUTOncXTt4IulGKvlr49hblQg&oe=66E401E2&_nc_sid=10d13b,https://www.threads.net/@bylineseast/post/C741_oeMxGl,06/06/2024,"Today marks the first time the UK isn’t taking part in EU elections. Here, ex-MEP Andrew Duff talks about what both the UK and EU lost by Brexit in terms of governance. eastangliabylines.co.uk/news… ",eastangliabylines.co.uk,16,2,,Yes,
businessdorllc,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@businessdorllc,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357858315_1400844617151645_1540665569561991837_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BbgnDOgb5ooQ7kNvgGtmhj7&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCqky3MgZgesypVaITrgoo8sve-rbTOPcG0e0wxIwHnYg&oe=66E41CCE&_nc_sid=10d13b,https://www.threads.net/@businessdorllc/post/C8hktAZIk68,22/06/2024,"In the upcoming UK elections, an AI candidate named “AI Steve” is running for Parliament, represented by businessman Steve Endacott. Endacott will serve as a conduit for the AI, which will make policy decisions based on voter input. AI Steve, designed by Neural Voice, aims to create a more direct form of democracy by engaging with voters and incorporating their suggestions into its platform.",,,,,Yes,
the_gloves,Individual,Partially Anonymous,Unverified,https://www.threads.net/@the_gloves,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/357851030_657752352528759_8312826323829746469_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ADCkwogbsCoQ7kNvgFyY4Eq&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAnHn50Ynu-LDZ0m2ZPzbQraa-0bxx7xsBAcdlNdNsxlw&oe=66E43118&_nc_sid=10d13b,https://www.threads.net/@the_gloves/post/C5nID4kowJf,11/04/2024,"Imagine the same in the next uk elections five stars, no notes ",,1,,,Yes,
nayyara7765,Individual,Identifiable,Unverified,https://www.threads.net/@nayyara7765,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/359631995_606280911630839_7397345609432240693_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=fHV8oS0OPGgQ7kNvgE7jkZb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC8nJRLtpzijsPkTAi65idJkiO83Ru9DBuROiCRyEmOzQ&oe=66E4122C&_nc_sid=10d13b,https://www.threads.net/@nayyara7765/post/C9CjEGwRxLw,05/07/2024,#UK elections.  ,,,,,No,
edeniseven,Individual,Anonymous,Unverified,https://www.threads.net/@edeniseven,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/364959000_1295788864390870_609808372100044519_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=W9ukliisxxUQ7kNvgGMPZSc&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAr6jiIYZwatumPeoPXnLCD9nrWGbH0CMdBcAWI1A1sGw&oe=66E404C1&_nc_sid=10d13b,https://www.threads.net/@edeniseven/post/C9AfbudqC3h,04/07/2024,My 18 year old son exercised his right and responsibility to vote for the first time today 💙 UKElections  ,,22,,,Yes,
rob_talks_nonsense,Individual,Partially Anonymous,Unverified,https://www.threads.net/@rob_talks_nonsense,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/417155199_380589134377226_9173578171014160424_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=fPAJwjsZTzwQ7kNvgGYMCgW&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC48t-CkH7MqS7anryQB7sv0qk3QSOvQJ8s1MWU0VoVaw&oe=66E415B4&_nc_sid=10d13b,https://www.threads.net/@rob_talks_nonsense/post/C9CdWRROV1h,05/07/2024,"I had a few minutes with some early numbers from the UK elections in 2019 and 2024 and they don't tell quite the story Americans might think. 
I am just going to toss this out there. 
Bear in mind that it is pre-coffee (and is why it says 2023 rather than 2024). Data is from BBC coverage of 2024 and 2019 elections but the charts are(sadly) mine
1/2 🧵 ",,5,6,,No,
sarcasmicdude_,Individual,Highly Identifiable,Verified,https://www.threads.net/@sarcasmicdude_,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/434278138_1604670540289836_4017277367511776586_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=ySwyeZtVFrgQ7kNvgGdoOuC&_nc_gid=680a831003fc41c788a38a96d1a6d8c5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDeyYQDt8A8xBecexWYbV5BCsn6U_VM0PlyvBPIL72ZBQ&oe=66E41643&_nc_sid=10d13b,https://www.threads.net/@sarcasmicdude_/post/C9CSw9WPyrB,05/07/2024,Rishi Sunak loses UK PM elections🥺 #ukraine #pm #rishisunak #election #explorepage ,,,,,No,
pete.wishart,Individual,Identifiable,Unverified,https://www.threads.net/@pete.wishart,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358763570_1394519547838636_745336267677103733_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=RjYL98ukWfAQ7kNvgHw91zZ&_nc_gid=65189747dea84ce3981c4119b4c818c7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDGF6oGt5rBY3xsOqR3jqRlIhORAnQF2uuc0gqfL1MazA&oe=66E42178&_nc_sid=10d13b,https://www.threads.net/@pete.wishart/post/CwFQmpBKYAc,18/08/2023,The agreed referendum route with the UK seems to be over as they have self-excluded themselves with their constant 'No'. We must now take matters into our own hands and use elections to let Scotland decide. The piece everyone's talking about. On my blog  ,petewishart.com,14,3,,Yes,
varunchoudhary.2,Individual,Identifiable,Unverified,https://www.threads.net/@varunchoudhary.2,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/240658679_920992388510376_8993171941807827065_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=GgmJWv87fqcQ7kNvgGVWA4s&_nc_gid=65189747dea84ce3981c4119b4c818c7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAb3270Bc_DOmooJ8-dq0HKmfCft0_A2yOpD07DxSNm9Q&oe=66E41508&_nc_sid=10d13b,https://www.threads.net/@varunchoudhary.2/post/C9CB_4fpEIv,05/07/2024,"Congratulations to 
@keirstarmer
 led Labour Party in the UK for winning the national elections with a subtantive majority. Hope the new regime strengthens our bilateral while offering better facilities & opportunities to lakhs of Indian students travelling to the UK.  ",,10,,,No,
jillbelch_,Individual,Highly Identifiable,Verified,https://www.threads.net/@jillbelch_,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/20633475_120111921961480_3102266951053869056_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=DbikEOoUZ1IQ7kNvgFc7d1a&_nc_gid=65189747dea84ce3981c4119b4c818c7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDyjOB-jSA7hxX8Ekso6rauzgcvGloPX6QqyQl0Qzzfcw&oe=66E41FE0&_nc_sid=10d13b,https://www.threads.net/@jillbelch_/post/C0Cq6f3IRPl,24/11/2023,"'The Price of Democracy in the UK has Just Gone Up Massively: The Conservatives Once Again Set the Rules to Benefit Themselves'. Govt this week sneaked out an announcement increasing the amount political parties can spend on general elections by around 80%
bylinetimes.com/2023…  ",bylinetimes.com,28,3,19,Yes,
john_w_smart,Individual,Partially Anonymous,Unverified,https://www.threads.net/@john_w_smart,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/452387963_875910824352657_1411246777376815018_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ztRM_OSZhO4Q7kNvgGF9IeP&_nc_gid=65189747dea84ce3981c4119b4c818c7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDtu8yYc37sxTo9djy_YrZNifPaIlWSfOhUj2gVBQx2CA&oe=66E43380&_nc_sid=10d13b,https://www.threads.net/@john_w_smart/post/C9JRgswpqT0,08/07/2024,"BTW - most democracies do this all the  time 
France and the UK just had elections that took 4 and 6 weeks respectively 
BidenMustGo 
semafor.com/artic…  ",semafor.com,5,2,,No,
